action_name,standard_type,frame_index,sequence,Nose_x,Right Eye_x,Left Eye_x,Right Ear_x,Left Ear_x,Right Shoulder_x,Left Shoulder_x,Right Elbow_x,Left Elbow_x,Right Wrist_x,Left Wrist_x,Right Hip_x,Left Hip_x,Right Knee_x,Left Knee_x,Right Ankle_x,Left Ankle_x,Nose_y,Right Eye_y,Left Eye_y,Right Ear_y,Left Ear_y,Right Shoulder_y,Left Shoulder_y,Right Elbow_y,Left Elbow_y,Right Wrist_y,Left Wrist_y,Right Hip_y,Left Hip_y,Right Knee_y,Left Knee_y,Right Ankle_y,Left Ankle_y
Butterfly Machine Chest Fly,nonstandard04,4,0,0.631797132,0.656606678,0.614843727,,0.558737651,0.701986802,0.457320073,0.842549006,0.35805621,1,0.266409084,0.638890451,0.472779226,0.700387267,0.391998577,0.740618641,0.40658404,0.401114051,0.411455417,0.418762047,,0.447909354,0.406002267,0.419081306,0.396334573,0.394542502,0.396868782,0.406558919,0.22182726,0.226659699,0.114684773,0.12807748,0,0.007810114
Butterfly Machine Chest Fly,nonstandard04,30,1,0.523552381,0.553081426,0.50140458,0.583402478,0.439784547,0.622132848,0.319023106,0.797238557,0.144465834,1,0,0.546044322,0.347902724,0.622363374,0.273368125,0.656765652,0.276529281,0.900125509,0.926000845,0.941615438,0.959309247,1,0.886539504,0.922608321,0.838188317,0.851770253,0.828830988,0.836056124,0.484507407,0.49698704,0.240336493,0.272615459,0,0.021412693
Butterfly Machine Chest Fly,nonstandard04,32,1,0.522028844,0.554393645,0.502223716,0.587275061,0.445946271,0.623228261,0.32544947,0.797140685,0.148457227,1,0,0.54792746,0.353700252,0.629355139,0.281615189,0.659341935,0.283440516,0.897253918,0.920808486,0.940446629,0.949889493,1,0.876142917,0.920040853,0.827732839,0.848980274,0.813170227,0.821648867,0.484488023,0.500232974,0.240489189,0.276827682,0,0.019850043
Butterfly Machine Chest Fly,nonstandard04,34,1,0.520845227,0.553938625,0.499722121,0.586358228,0.441703215,0.619675769,0.326545312,0.789942082,0.155004385,1,0,0.55461651,0.365621333,0.627718294,0.290622064,0.66585377,0.296038533,0.890748343,0.91878571,0.938590158,0.949633859,1,0.867501584,0.905756716,0.815422443,0.823391583,0.795706818,0.803758954,0.480799969,0.493376065,0.233970142,0.268585957,0,0.02060224
Butterfly Machine Chest Fly,nonstandard04,60,2,0.68711186,0.713569145,0.665052122,,0.592925027,0.748865802,0.465699382,0.847504253,0.270767671,1,0.082041129,0.7026179,0.515044884,0.759465102,0.418806662,0.841285464,0.445054905,0.406093922,0.420591513,0.427256145,,0.459370273,0.407139343,0.419625158,0.358387962,0.36076323,0.334045508,0.330933718,0.225389414,0.227555222,0.109807019,0.120791595,0,0.006422541
Butterfly Machine Chest Fly,nonstandard04,62,2,0.708636993,0.733254373,0.686168264,,0.608352149,0.760432569,0.47787383,0.85843692,0.279828838,1,0.087932628,0.711073128,0.523205375,0.767068985,0.426288408,0.851771721,0.450936853,0.408966993,0.423599893,0.429703318,,0.458572192,0.404208421,0.416409503,0.35708339,0.359935115,0.336474693,0.331419033,0.226628884,0.22897783,0.111013638,0.122401064,0,0.008445309
Butterfly Machine Chest Fly,nonstandard04,64,2,0.721655086,0.749050344,0.698738721,,0.623884747,0.781774151,0.494571001,0.87058217,0.298953923,1,0.105731781,0.727740539,0.535842627,0.786359612,0.436334121,0.867962832,0.461186135,0.408056785,0.422457291,0.428797477,,0.458534445,0.405401073,0.417974147,0.357853493,0.36111871,0.33895936,0.332130834,0.225703454,0.228889691,0.109739084,0.122822593,0,0.008109812
Butterfly Machine Chest Fly,nonstandard04,90,3,0.882384212,0.915476549,0.860319313,,0.779506423,0.943330481,0.624939059,0.955343603,0.476278374,0.964807842,0.376344718,0.881345279,0.656944704,0.960147814,0.528295732,1,0.54794906,0.41746238,0.427177465,0.436014518,,0.465196888,0.411143331,0.429073788,0.348056321,0.362369847,0.335149295,0.348513087,0.22305661,0.229596305,0.113529055,0.132335146,0,0.009978264
Butterfly Machine Chest Fly,nonstandard04,92,3,0.883266635,0.916593398,0.862040745,,0.781904986,0.946978149,0.625439772,0.966228463,0.476797798,0.950726569,0.394344227,0.88492475,0.65833413,0.963594884,0.532657564,1,0.550622288,0.416386993,0.425801112,0.435147596,,0.464477833,0.405382464,0.428453136,0.331271293,0.356673576,0.331733491,0.343650879,0.220591319,0.228647642,0.11252976,0.128564397,0,0.002728788
Butterfly Machine Chest Fly,nonstandard04,94,3,0.886525443,0.919001051,0.866927177,,0.789088932,0.939205092,0.635201932,0.948160652,0.511589102,0.942077261,0.427681165,0.869822118,0.649782343,0.948827501,0.52489026,1,0.547404713,0.41609408,0.426108332,0.43463717,,0.462368493,0.40432003,0.424834587,0.333608368,0.35675582,0.322939823,0.344312752,0.220034874,0.227778718,0.11223836,0.129850946,0,0.005176527
Butterfly Machine Chest Fly,nonstandard04,120,4,0.871329417,0.898605372,0.859237939,,0.796252286,0.892179438,0.64796411,0.824555622,0.556460857,0.812761718,0.552439511,0.852796928,0.662001624,0.949748875,0.528054223,1,0.537640313,0.42654247,0.432969814,0.442067662,,0.463771802,0.408684875,0.427711251,0.350253516,0.356535455,0.348348708,0.349233113,0.225337412,0.231806348,0.112285797,0.134461518,0,0.014934942
Butterfly Machine Chest Fly,nonstandard04,122,4,0.877594709,,0.870368095,,0.819562113,0.904690557,0.671277148,0.829364648,0.580870677,0.799144453,0.562136306,0.846385321,0.661404443,0.93767892,0.531440345,1,0.552904173,0.424243643,,0.439571196,,0.462911051,0.402879189,0.435117513,0.33796521,0.384056996,0.326398222,0.358262406,0.219039924,0.231548078,0.109581333,0.13797256,0,0.014900981
Butterfly Machine Chest Fly,nonstandard04,124,4,0.88051229,,0.872311077,,0.82234477,0.922668047,0.670239496,0.852156695,0.591974122,0.797369617,0.566909697,0.853334367,0.656206886,0.943046789,0.528060717,1,0.556421908,0.427911579,,0.443117707,,0.46577392,0.410823228,0.432294934,0.331761786,0.354732648,0.323833849,0.346751691,0.222578813,0.231992619,0.111209151,0.137429812,0,0.015235267
Butterfly Machine Chest Fly,nonstandard04,150,5,0.906273944,,,,0.86397082,0.928852543,0.685717605,0.828838847,0.589533864,0.712383476,0.585321103,0.855919091,0.660707281,0.965257431,0.539946865,1,0.534811696,0.411475027,,,,0.456779206,0.398847255,0.446013365,0.330493422,0.398887181,0.331259,0.363436456,0.22043933,0.238959451,0.104320827,0.136346101,0,0.01302604
Butterfly Machine Chest Fly,nonstandard04,152,5,0.900454934,,0.900379743,,0.853099546,0.922925244,0.678917007,0.828214122,0.588956039,0.712535655,0.581416672,0.855399367,0.659752916,0.967146878,0.541709117,1,0.53822542,0.410835396,,0.426186571,,0.457150915,0.398597087,0.444803345,0.330042692,0.39446897,0.332286262,0.361398045,0.221528142,0.239631752,0.105655994,0.137171272,0,0.012761804
Butterfly Machine Chest Fly,nonstandard04,154,5,0.905377977,,0.902616525,,0.847979296,0.922564981,0.676850335,0.823075968,0.588918423,0.705884337,0.582761055,0.859766308,0.662623514,0.965606272,0.539687456,1,0.538091177,0.407329911,,0.422779113,,0.455991793,0.399347365,0.446544541,0.331166463,0.400311468,0.330529884,0.366049074,0.222377374,0.240483706,0.10719948,0.137957156,0,0.012408975
Butterfly Machine Chest Fly,standard,0,0,0.440196652,0.480142671,0.406590699,0.543928115,0.369018524,0.61702708,0.306064778,0.781123325,0.140484706,1,0,0.567277883,0.35160297,0.661616104,0.259473088,0.713822117,0.206595388,0.974789612,1,0.999355636,0.977449844,0.977414531,0.836589605,0.834832166,0.785648021,0.781252373,0.772228924,0.778087661,0.43275316,0.430385151,0.204540788,0.208182792,0.001328066,0
Butterfly Machine Chest Fly,standard,2,0,0.438811388,0.47902663,0.405663316,0.542026958,0.367495731,0.613659524,0.302565044,0.777594491,0.140448117,1,0,0.564621599,0.348063391,0.661018873,0.252905772,0.713177327,0.199985142,0.975029572,1,0.999967149,0.977321187,0.978817904,0.837708948,0.835043724,0.788083754,0.777691298,0.775386451,0.777021494,0.431555313,0.42891777,0.203944072,0.208364718,0.000465851,0
Butterfly Machine Chest Fly,standard,4,0,0.438426949,0.478957853,0.406174233,0.541719296,0.368660608,0.612347867,0.301692426,0.775887274,0.139143591,1,0,0.564075098,0.347982382,0.659460733,0.25187592,0.712711164,0.202329905,0.97487008,0.999294139,1,0.975841825,0.979270834,0.836259881,0.835085572,0.786841956,0.776591827,0.775819913,0.775711722,0.431218773,0.429124499,0.203109037,0.208836251,0,0.00073995
Butterfly Machine Chest Fly,standard,30,1,0.453213157,0.491623058,0.425709359,0.5474436,0.391427009,0.618032181,0.321109871,0.790094326,0.169027381,1,0,0.566428191,0.365292579,0.650195941,0.270070743,0.709048433,0.239741451,0.973369211,0.996874417,1,0.973841862,0.981689426,0.828632195,0.826782609,0.781260822,0.757226504,0.768233527,0.744024605,0.426601,0.427886907,0.205162032,0.219611813,0,0.00513871
Butterfly Machine Chest Fly,standard,32,1,0.454094976,0.491663997,0.42727667,0.546206183,0.393591681,0.617555157,0.323342359,0.791488305,0.170845853,1,0,0.565339135,0.367015794,0.648828758,0.276108266,0.702662405,0.244475924,0.973019065,0.996343221,1,0.973079863,0.981911073,0.826995088,0.826560378,0.779058899,0.75687534,0.764986557,0.741954431,0.426325251,0.428717767,0.204456845,0.221928207,0,0.009205889
Butterfly Machine Chest Fly,standard,34,1,0.454662611,0.492049658,0.427897301,0.546892233,0.39499562,0.61689402,0.325138706,0.788284373,0.169502701,1,0,0.564545849,0.368138416,0.648797552,0.280310446,0.70192678,0.247244376,0.973207525,0.996398895,1,0.971980208,0.980740772,0.82390766,0.825087173,0.774866369,0.756914387,0.760009604,0.739911232,0.424668603,0.427183051,0.204467417,0.221229636,0,0.008127095
Butterfly Machine Chest Fly,standard,60,2,0.508185575,0.547510597,0.476227921,0.610617689,0.440798318,0.679040825,0.374128823,0.806932919,0.197412608,1,0,0.627328788,0.419966156,0.722782145,0.322104077,0.783345668,0.266550414,0.972646107,0.998319162,1,0.975262721,0.977318208,0.820010051,0.817301894,0.732310981,0.722405574,0.685444561,0.684620902,0.428737431,0.429557314,0.202758506,0.221318381,0,0.015264931
Butterfly Machine Chest Fly,standard,62,2,0.516656263,0.558123381,0.483531518,0.62272598,0.445535324,0.689601886,0.376449766,0.809600548,0.201427192,1,0,0.641033376,0.426080455,0.740843777,0.318928224,0.804545043,0.262687302,0.972857655,0.997467732,1,0.972396444,0.976609012,0.817638809,0.816056296,0.727942326,0.71744082,0.682312067,0.676129615,0.425671138,0.426937888,0.202230811,0.22244861,0,0.01555765
Butterfly Machine Chest Fly,standard,64,2,0.538330513,0.580266067,0.502821478,0.645358854,0.461292327,0.717962913,0.388280491,0.835873181,0.208088273,1,0,0.668969647,0.439002828,0.754361721,0.314650922,0.851463597,0.27898127,0.974106054,0.999508299,1,0.973918819,0.972969741,0.821931946,0.816007851,0.742771687,0.722373051,0.695144769,0.678065451,0.436330085,0.437898578,0.216811319,0.237257406,0,0.02082433
Butterfly Machine Chest Fly,standard,90,3,0.406138562,0.487433352,0.342023269,0.616638435,0.270799284,0.751999819,0.169661007,0.785812013,0.095007692,0.641753234,0.010664527,0.672244735,0.233852996,0.855119936,0.020161913,1,0,0.972147167,1,0.998736939,0.978407588,0.973307209,0.818428983,0.809073828,0.626832621,0.624743514,0.618635688,0.63555617,0.433149956,0.435503849,0.221966372,0.238874953,0,0.005745555
Butterfly Machine Chest Fly,standard,92,3,0.405471976,0.486360713,0.343063826,0.615612692,0.273728228,0.743442116,0.169155701,0.763657135,0.091034825,0.630992539,0.026486895,0.666922718,0.232893743,0.85622953,0.025184674,1,0,0.9726631,1,0.998969069,0.97846108,0.973858564,0.821622561,0.809987272,0.638952614,0.62522927,0.628878755,0.628889309,0.435554643,0.436374498,0.221921772,0.236983778,0,0.004469189
Butterfly Machine Chest Fly,standard,94,3,0.405043333,0.484442139,0.342667918,0.611610359,0.273112139,0.742444198,0.164777619,0.764756337,0.080874377,0.627995651,0.039739923,0.665617511,0.230138062,0.854825691,0.024752479,1,0,0.972442239,1,0.998713963,0.979771596,0.97464383,0.823155475,0.81254258,0.639270549,0.628242727,0.628991051,0.628143906,0.43711331,0.437993825,0.222097523,0.236825554,0,0.005058599
Butterfly Machine Chest Fly,standard,120,4,0.436275882,0.516562254,0.371365761,0.636357091,0.2932342,0.762469985,0.173983398,0.802620098,0.073662984,0.690111992,0.023070392,0.692238914,0.251255842,0.866820031,0.030475791,1,0,0.974091556,1,0.999804338,0.97362493,0.971600906,0.813208013,0.805679758,0.645258662,0.627891663,0.659916325,0.631060027,0.433083899,0.434894631,0.218175408,0.232594097,0,0.000537217
Butterfly Machine Chest Fly,standard,122,4,0.436757429,0.516467284,0.372283806,0.632804365,0.291980409,0.756920882,0.171413416,0.80606552,0.069833513,0.711402975,0.001786357,0.690934621,0.252992198,0.865261006,0.02995376,1,0,0.974208724,0.999959016,1,0.975287864,0.973485792,0.820250576,0.808217542,0.66949816,0.639518529,0.675926382,0.639794142,0.434811371,0.434951386,0.217904424,0.231448301,0,0.001604161
Butterfly Machine Chest Fly,standard,124,4,0.455068502,0.531653847,0.389606917,0.641538569,0.30680467,0.753065519,0.195305651,0.796947473,0.091030389,0.720112244,0,0.685938973,0.267919181,0.855854248,0.055067832,1,0.019152856,0.973886873,0.999974104,1,0.97380591,0.972711345,0.810144354,0.810181751,0.641509536,0.648600638,0.645902421,0.643349832,0.430193066,0.434326838,0.215108491,0.23185806,0,0.002452204
Butterfly Machine Chest Fly,standard,150,5,0.520562971,0.56441055,0.483569108,0.630144443,0.438466521,0.701934584,0.365481352,0.829597326,0.200193721,1,0,0.654274721,0.417509379,0.744597705,0.28629419,0.845463399,0.250206504,0.973801405,0.999232379,1,0.972623529,0.972768436,0.820867616,0.813189502,0.739136679,0.712249565,0.692854928,0.672936816,0.434227526,0.434573268,0.213198605,0.229521237,0,0.014222197
Butterfly Machine Chest Fly,standard,152,5,0.510633377,0.551625131,0.47715146,0.614419911,0.437721941,0.686609183,0.365790773,0.820100519,0.200349291,1,0,0.636995207,0.413018232,0.722327204,0.28943054,0.82310332,0.25807332,0.974337145,0.99918984,1,0.973068623,0.973513351,0.821605207,0.815395214,0.743710748,0.718550409,0.696943127,0.676357085,0.434637694,0.435965215,0.213484729,0.23243038,0,0.018070735
Butterfly Machine Chest Fly,standard,154,5,0.504860607,0.54650082,0.473475873,0.611684568,0.437673566,0.678803673,0.367723269,0.809580403,0.194365095,1,0,0.628609399,0.414641553,0.730451237,0.307577682,0.798469904,0.25270343,0.973403608,0.997132365,1,0.970709619,0.975962874,0.817388712,0.814786189,0.73289376,0.714980365,0.689346686,0.66479342,0.427153839,0.427551894,0.202735729,0.21761326,0,0.00714626
Lateral Raise,nonstandard01,0,0,0.537326027,0.610263786,0.471327278,0.708128113,0.373230204,0.800084629,0.257125174,0.906631131,0.110778432,1,0,0.683975543,0.34789266,0.662798352,0.356791,0.573507879,0.366959612,0.974018245,0.997863873,1,0.987108866,0.991457988,0.836011496,0.833416653,0.64527441,0.632807203,0.478324187,0.466070608,0.462410661,0.462673218,0.197669896,0.203763022,0.005689847,0
Lateral Raise,nonstandard01,2,0,0.568894251,0.636128966,0.500561636,0.724467026,0.398987224,0.815421274,0.285833893,0.919079762,0.129022481,1,0,0.708217196,0.377800029,0.67490543,0.38187102,0.58944785,0.37810016,0.97278433,0.99882145,1,0.992507354,0.994150459,0.838742942,0.839803583,0.642748957,0.639184062,0.483795439,0.474879491,0.462065477,0.464391721,0.203228013,0.207861263,0.010523412,0
Lateral Raise,nonstandard01,4,0,0.556630601,0.623336598,0.496937759,0.709922159,0.406154064,0.78781861,0.300455023,0.89052666,0.151908906,1,0,0.681854375,0.383541793,0.657906334,0.387470712,0.587019737,0.406319308,0.971402535,0.997456375,1,0.991983555,0.997109278,0.843331586,0.839344426,0.655888566,0.642053683,0.490006499,0.487068622,0.462174059,0.461947363,0.197508857,0.203799924,0.006736765,0
Lateral Raise,nonstandard01,15,1,0.545771712,0.591892185,0.502878138,0.653270531,0.44000322,0.722192902,0.354380298,0.845499145,0.173945777,1,0,0.640728553,0.42326703,0.620245806,0.425210166,0.557737012,0.426560259,0.97110711,0.997167973,1,0.990586456,0.995676091,0.841903428,0.840666272,0.692891477,0.68763748,0.547361715,0.563856897,0.450501778,0.451192159,0.194208568,0.203160561,0,0.000746066
Lateral Raise,nonstandard01,17,1,0.545246737,0.589398992,0.503021357,0.649492811,0.443150871,0.71828454,0.363748594,0.849160793,0.177182469,1,0,0.638277357,0.429403004,0.619655802,0.436809317,0.55797165,0.431394341,0.97135241,0.998012233,1,0.991137901,0.994325411,0.839170884,0.840374468,0.695814665,0.702483986,0.568840591,0.596914746,0.448270767,0.449339323,0.192135725,0.196827653,0.00666523,0
Lateral Raise,nonstandard01,19,1,0.553450229,0.596766233,0.515860274,0.655420544,0.462854762,0.720715688,0.388830789,0.855905507,0.199096277,1,0,0.642711045,0.447900699,0.615076101,0.451095535,0.565442538,0.453983709,0.972893559,0.998276521,1,0.990379288,0.993608754,0.843444564,0.842397944,0.712354505,0.719527144,0.594531036,0.632036036,0.465616829,0.46568816,0.201911364,0.199524327,0.019657393,0
Lateral Raise,nonstandard01,30,2,0.545487331,0.581709426,0.511538614,0.629420223,0.463930251,0.6885949,0.401159669,0.845063583,0.204780698,1,0,0.621136722,0.454312645,0.600285382,0.459365094,0.554042135,0.452797346,0.972262494,0.998134656,1,0.988821899,0.992131087,0.842640059,0.847719139,0.782390293,0.795521232,0.765135745,0.773852564,0.443737222,0.446201356,0.194071892,0.191898568,0.021814423,0
Lateral Raise,nonstandard01,32,2,0.555098405,0.590569148,0.523418658,0.636225289,0.478088595,0.692879885,0.412514929,0.851483045,0.209932309,1,0,0.623565844,0.461839143,0.604149216,0.467623251,0.566221336,0.468377536,0.972634757,0.997604699,1,0.987337293,0.992251365,0.843458849,0.8516456,0.797765507,0.815463614,0.806618245,0.805279102,0.452004407,0.455409168,0.203865779,0.200639949,0.026825862,0
Lateral Raise,nonstandard01,34,2,0.546313906,0.583003484,0.51396784,0.628638636,0.465864322,0.684597167,0.400541107,0.850401014,0.206523901,1,0,0.616285983,0.451959069,0.592393219,0.456479141,0.547845326,0.457890084,0.971437546,0.996604281,1,0.987322013,0.994751152,0.845343506,0.854398457,0.811346199,0.826295466,0.841956746,0.838330027,0.448911711,0.453130539,0.197363521,0.196291692,0.024108444,0
Lateral Raise,nonstandard01,45,3,0.555888903,0.598799651,0.51731901,0.651992471,0.462261538,0.715619586,0.394751987,0.892984641,0.190327965,1,0,0.652093609,0.460119014,0.648204707,0.466131945,0.594944376,0.473731982,0.970497067,0.997517062,1,0.990726714,0.994814073,0.864275769,0.860832591,0.881949853,0.880115644,0.966319681,0.98481276,0.459031713,0.456876896,0.215890025,0.206239476,0.027983052,0
Lateral Raise,nonstandard01,47,3,0.568803002,0.612726502,0.530040672,0.667100932,0.473626565,0.742320382,0.404624329,0.939723314,0.191359496,1,0,0.678759226,0.476042946,0.671613767,0.479138335,0.607089914,0.491433767,0.960791897,0.987269023,0.989445701,0.981276294,0.984369397,0.860248984,0.853868319,0.884267097,0.885199189,0.973410811,1,0.456649743,0.45370958,0.220152527,0.203586943,0.038429686,0
Lateral Raise,nonstandard01,49,3,0.570885237,0.615170829,0.532180094,0.669249168,0.474290547,0.746840753,0.401908103,0.951778349,0.189508221,1,0,0.681113659,0.473982574,0.678589914,0.480928139,0.616876666,0.498557554,0.945522744,0.971239747,0.973537664,0.965670552,0.969167409,0.847197821,0.841671234,0.879044172,0.883553204,0.970354244,1,0.450076306,0.447416723,0.215379716,0.198906692,0.038487814,0
Lateral Raise,nonstandard01,60,4,0.55337458,0.599852568,0.506597729,0.668108342,0.454851039,0.787869389,0.350473181,1,0.078373248,0.975249761,0,0.695577826,0.429341572,0.697140741,0.444643093,0.638961369,0.477034691,0.909378166,0.93470396,0.932269385,0.926772288,0.91967733,0.807767548,0.807020614,0.838959046,0.863583117,0.959684166,1,0.44445065,0.442974389,0.210954137,0.196044155,0.026766474,0
Lateral Raise,nonstandard01,62,4,0.549026269,0.597389322,0.499934391,0.668850709,0.44625071,0.787973379,0.345027569,1,0.073570588,0.97732788,0,0.697809607,0.427044029,0.697245291,0.439105025,0.63866509,0.471682286,0.903858914,0.929154085,0.926671309,0.918450352,0.911151483,0.796835649,0.796465974,0.829279317,0.854866146,0.958300075,1,0.43737721,0.435815882,0.21051412,0.195075141,0.026901554,0
Lateral Raise,nonstandard01,64,4,0.542319746,0.593311954,0.492206786,0.667911384,0.436547044,0.783938078,0.332625782,1,0.057505216,0.977374828,0,0.693747042,0.416640134,0.694815576,0.431908588,0.630589592,0.463756828,0.905053921,0.930443069,0.928721004,0.919842502,0.914718889,0.797176644,0.800062863,0.824996316,0.854875847,0.958710822,1,0.434916127,0.433729542,0.20707178,0.18939657,0.030999824,0
Lateral Raise,nonstandard01,75,5,0.555225191,0.603902022,0.509005461,0.672579647,0.454356893,0.787093511,0.348882783,1,0.085664572,0.986861575,0,0.698480336,0.430655825,0.691393231,0.439036605,0.628579576,0.46864563,0.968635679,0.994955894,0.994343888,0.985806516,0.983100585,0.854100486,0.857714788,0.846794003,0.869118793,0.981181504,1,0.468453133,0.468859684,0.228642039,0.214015026,0.031779057,0
Lateral Raise,nonstandard01,77,5,0.553010786,0.601392861,0.506900016,0.666395635,0.447795159,0.779367903,0.340040838,0.994183576,0.091261913,1,0,0.69251267,0.425493395,0.673390651,0.427558491,0.611944534,0.466388168,0.975285589,0.999679952,1,0.986304592,0.986082178,0.854859818,0.860107307,0.838334475,0.859954361,0.956634426,0.974890041,0.477983447,0.47972374,0.228014897,0.218221114,0.025769708,0
Lateral Raise,nonstandard01,79,5,0.541208023,0.590936345,0.494479929,0.659430669,0.436427683,0.759717111,0.343372137,0.95497806,0.116181495,1,0,0.674736437,0.420825179,0.652026676,0.419690991,0.606841466,0.453074162,0.974375966,0.999446255,1,0.986512067,0.986919352,0.849542185,0.859076832,0.811129693,0.83717526,0.923294293,0.931835233,0.472611815,0.476842898,0.22101626,0.217642441,0.020204791,0
Lateral Raise,nonstandard02,0,0,0.593600248,0.660088685,0.546443958,0.717999491,0.443441051,0.746014709,0.288607727,0.850286713,0.110351927,1,0,0.631978294,0.347734755,0.637200141,0.363308027,0.58171639,0.407747695,0.972719636,0.991439382,1,0.968522077,0.989422072,0.818338734,0.827465434,0.643164337,0.639584322,0.511407916,0.493973656,0.447878111,0.448113628,0.19313671,0.195609012,0.010321778,0
Lateral Raise,nonstandard02,2,0,0.596435897,0.660956215,0.552876614,0.715725238,0.457537385,0.736477563,0.312288744,0.839195254,0.13158337,1,0,0.626535373,0.363402933,0.639486004,0.382331426,0.587195136,0.422899695,0.972447982,0.990880079,1,0.966859086,0.988794246,0.818552926,0.827188257,0.649544392,0.64550125,0.528639648,0.519330509,0.448271131,0.448215595,0.19539685,0.197122807,0.012679292,0
Lateral Raise,nonstandard02,4,0,0.596955271,0.658434674,0.558643105,0.709938509,0.468960121,0.732763728,0.323763924,0.841291889,0.162061923,1,0,0.645513685,0.395677713,0.647229152,0.398614661,0.595725681,0.444255168,0.971711912,0.988052676,1,0.962770565,0.992374893,0.815118605,0.829967751,0.65317791,0.651616809,0.540308131,0.535054179,0.446881183,0.450158481,0.190954576,0.198227192,0.014053772,0
Lateral Raise,nonstandard02,14,1,0.638398119,0.681024833,0.61021734,0.711141142,0.533005243,0.721191546,0.405087983,0.846174236,0.202380059,1,0,0.638034485,0.449308366,0.631111216,0.452826643,0.604890573,0.479360947,0.970715002,0.987160446,1,0.963841309,0.99643095,0.812907571,0.84645504,0.676632412,0.715798008,0.657340675,0.660495134,0.450884195,0.460846367,0.194426811,0.201876585,0.020553345,0
Lateral Raise,nonstandard02,16,1,0.631555027,0.673670672,0.605258115,0.70126921,0.527572156,0.706828058,0.39438245,0.839571191,0.189482,1,0,0.623433567,0.436578069,0.623436391,0.445508981,0.593618764,0.469184936,0.969762264,0.985500118,1,0.962656935,0.999729543,0.813022965,0.854187466,0.683666799,0.73701451,0.686697146,0.704217307,0.451251129,0.463284742,0.193799982,0.201915932,0.021111263,0
Lateral Raise,nonstandard02,18,1,0.645785765,0.687690217,0.620886055,0.714842562,0.544870472,0.719581458,0.413087571,0.854550027,0.204921371,1,0,0.633404746,0.450335289,0.634577635,0.461140582,0.602583408,0.484370486,0.969352425,0.984455735,1,0.960384377,0.999922572,0.811371188,0.856666579,0.688166342,0.751038059,0.70907271,0.730708571,0.451800347,0.465937733,0.194945814,0.204444734,0.022728637,0
Lateral Raise,nonstandard02,28,2,0.681106694,0.722684199,0.652710537,0.743696886,0.55853251,0.749432713,0.412509154,0.898561419,0.197152563,1,0,0.658821687,0.455498895,0.658172969,0.463386829,0.615504334,0.492530203,0.966261546,0.982469151,0.998313005,0.959848246,1,0.817423929,0.86659629,0.702153676,0.791924306,0.767671355,0.85231889,0.46171361,0.47658912,0.208562551,0.215315562,0.022941994,0
Lateral Raise,nonstandard02,30,2,0.689156541,0.73039824,0.661709798,0.749927562,0.566189837,0.756939868,0.417576174,0.909545214,0.201546926,1,0,0.664528341,0.459643535,0.662580791,0.465188006,0.611683166,0.492297716,0.966458346,0.98160866,0.998671648,0.957099052,1,0.81549932,0.868064646,0.702071988,0.797885884,0.77333064,0.863405543,0.463549722,0.48073515,0.207106614,0.218365565,0.017916583,0
Lateral Raise,nonstandard02,32,2,0.682122482,0.725243408,0.655373326,0.746157816,0.560007344,0.75479481,0.40527782,0.912569359,0.185272405,1,0,0.662454463,0.451294941,0.657134326,0.452858239,0.600646084,0.483088038,0.966649386,0.98068349,0.998729279,0.954555398,1,0.814396233,0.86969767,0.703697925,0.802901782,0.781208013,0.874511798,0.468301918,0.486395714,0.209304852,0.221252642,0.017073217,0
Lateral Raise,nonstandard02,42,3,0.687005833,0.731703691,0.659515281,0.75307578,0.563604796,0.762951753,0.401528047,0.92145468,0.176007444,1,0,0.664501318,0.446170928,0.657904806,0.446152242,0.594582305,0.483442002,0.962756967,0.97848616,0.995678032,0.95621124,1,0.818102286,0.868804195,0.711358121,0.817857961,0.788117435,0.932261702,0.462313964,0.476685224,0.210753532,0.213384162,0.026505981,0
Lateral Raise,nonstandard02,44,3,0.684694496,0.728741988,0.657574688,0.748924162,0.560942552,0.758997139,0.397579532,0.919326684,0.172041732,1,0,0.662738638,0.444464861,0.654986785,0.443160245,0.590650697,0.480033762,0.962095317,0.977614043,0.994886439,0.955853803,1,0.818841155,0.869867167,0.712959904,0.81931126,0.786797119,0.930797549,0.462770743,0.47717607,0.211005475,0.213804392,0.025823271,0
Lateral Raise,nonstandard02,46,3,0.680924138,0.725058056,0.653492855,0.746392082,0.559090156,0.756893527,0.401657514,0.914614759,0.179138919,1,0,0.661788875,0.44707479,0.654230264,0.444295554,0.589519069,0.475903391,0.963996332,0.979462362,0.996719277,0.956235078,1,0.81754072,0.868235001,0.713528082,0.816916932,0.789986748,0.926229536,0.461301129,0.476306113,0.208579938,0.213873602,0.023051457,0
Lateral Raise,nonstandard02,56,4,0.681783181,0.725270618,0.654979454,0.749948444,0.5702288,0.750208192,0.425886268,0.876090805,0.206200124,1,0,0.653297801,0.45887837,0.642693499,0.462961289,0.604424233,0.493049099,0.96851547,0.983823829,1,0.958426674,0.999329863,0.806721328,0.858192976,0.684977308,0.776669516,0.741637018,0.821486483,0.45202559,0.468744867,0.190247551,0.204449907,0.013514436,0
